project,file1,file2,label
leet-code,Java/Counting Bits.java,Java/Next Greater Element I.java,0
leet-code,Java/1117. Building H2O.java,Java/Maximum Depth of Binary Tree.java,1
leet-code,Java/Pascal's Triangle II.java,Java/Flatten 2D Vector.java,0
leet-code,Java/3Sum.java,Java/896. Monotonic Array.java,1
leet-code,Java/111. Minimum Depth of Binary Tree.java,Java/Longest Continuous Increasing Subsequence.java,0
leet-code,Java/698. Partition to K Equal Sum Subsets.java,Java/[lint]. Subarray Sum.java,1
leet-code,Java/149. Max Points on a Line.java,Java/One Edit Distance.java,0
leet-code,Java/156. Binary Tree Upside Down.java,Java/46. Permutations.java,1
leet-code,Java/160. Intersection of Two Linked Lists.java,Java/Submatrix Sum.java,1
leet-code,Java/236. Lowest Common Ancestor of a Binary Tree.java,Java/Subarray Sum Closest.java,0
leet-code,Java/314. Binary Tree Vertical Order Traversal.java,Java/Missing Number.java,1
leet-code,Java/103. Binary Tree Zigzag Level Order Traversal.java,Java/1041. Robot Bounded In Circle.java,1
leet-code,Java/Hamming Distance.java,Java/LRU Cache.java,0
leet-code,Java/Group Shifted Strings.java,Java/The Skyline Problem.java,0
leet-code,Java/134. Gas Station.java,Java/Excel Sheet Column Title.java,0
leet-code,Java/402. Remove K Digits.java,Java/427. Construct Quad Tree.java,1
leet-code,Java/767. Reorganize String.java,Java/Palindrome Pairs.java,1
leet-code,Java/65. Valid Number.java,Java/Remove Duplicate Letters.java,1
leet-code,Java/855. Exam Room.java,Java/Kth Smallest Number in Sorted Matrix.java,0
leet-code,Java/Insert Interval.java,Java/LRU Cache.java,0
leet-code,Java/144. Binary Tree Preorder Traversal.java,Java/Serialize and Deserialize Binary Tree.java,1
leet-code,Java/Binary Tree Inorder Traversal.java,Java/Copy Books.java,1
leet-code,Java/Path Sum.java,Java/Count of Smaller Number.java,0
leet-code,Java/[lint]. Segment Tree Build II.java,Java/Decode Ways II.java,0
leet-code,Java/432. All One Data Structure.java,Java/51. N-Queens.java,1
leet-code,Java/211. Add and Search Word - Data structure design.java,Java/Maximum Subarray.java,0
leet-code,Java/Coins in a Line II.java,Java/Flood Fill.java,1
leet-code,Java/Permutation in String.java,Java/Meeting Rooms II.java,0
leet-code,Java/157. Read N Characters Given Read4.java,Java/The Spiral Matrix II.java,1
java-design-patterns,actor-model/src/test/java/com/iluwatar/actor/ActorModelTest.java,publish-subscribe/src/test/java/com/iluwatar/publish/subscribe/publisher/PublisherTest.java,0
leet-code,Java/278. First Bad Version.java,Java/Max Sum of Rectangle No Larger Than K.java,1
leet-code,Java/938. Range Sum of BST.java,Java/Hamming Distance.java,1
immutables,datatype/test/org/immutables/datatype/MetaModel.java,value-processor/src/org/immutables/value/processor/meta/ValueTypeComposer.java,0
leet-code,Java/698. Partition to K Equal Sum Subsets.java,Java/Jump Game II.java,1
leet-code,Java/977. Squares of a Sorted Array.java,Java/Convert Binary Search Tree to Sorted Doubly Linked List (extra space).java,0
leet-code,Java/518. Coin Change 2.java,Java/Permutation in String.java,1
leet-code,Java/1040. Moving Stones Until Consecutive II.java,Java/380. Insert Delete GetRandom O(1).java,1
leet-code,Java/1041. Robot Bounded In Circle.java,Java/Interval Minimum Number.java,0
leet-code,Java/149. Max Points on a Line.java,Java/House Robber.java,1
leet-code,Java/210. Course Schedule II.java,Java/Serilization and Deserialization Of Binary Tree.java,0
leet-code,Java/429. N-ary Tree Level Order Traversal.java,Java/[lint]. Merge k Sorted Arrays.java,1
leet-code,Java/215. Kth Largest Element in an Array.java,Java/Robot Room Cleaner.java,1
leet-code,Java/Reshape the Matrix.java,Java/Number of Airplane in the sky.java,0
leet-code,Java/Russian Doll Envelopes.java,Java/Sparse Matrix Multiplication.java,0
leet-code,Java/234. Palindrome Linked List.java,Java/Bus Routes.java,1
immutables,value-processor/src/org/immutables/value/processor/meta/ValueMirrors.java,value-processor/src/org/immutables/value/processor/meta/ValueType.java,1
leet-code,Java/Gas Station.java,Java/Populating Next Right Pointers in Each Node II.java,0
leet-code,Java/199. Binary Tree Right Side View.java,Java/Backpack.java,0
leet-code,Java/345. Reverse Vowels of a String.java,Java/Two Sum II - Input array is sorted.java,0
leet-code,Java/Subarray Sum II.java,Java/Range Sum Query - Immutable.java,0
leet-code,Java/8. String to Integer (atoi).java,Java/Sort Colors II.java,0
leet-code,Java/Combination Sum.java,Java/Interval Sum.java,0
leet-code,Java/Segment Tree Query.java,Java/3 Sum.java,0
leet-code,Java/Unique Path.java,Java/Valid Parentheses.java,1
leet-code,Java/Count of Smaller Numbers After Self.java,Java/Number of Airplane in the sky.java,0
leet-code,Java/206. Reverse Linked List.java,Java/219. Contains Duplicate II.java,1
leet-code,Java/Shuffle an Array.java,Java/Inorder Successor in BST.java,0
leet-code,Java/1007. Minimum Domino Rotations For Equal Row.java,Java/[lint]. 2 Sum II.java,1
leet-code,Java/1106. Parsing A Boolean Expression.java,Java/[tool] Quick Select - Median.java,1
leet-code,Java/156. Binary Tree Upside Down.java,Java/First Bad Version.java,1
leet-code,Java/Add Two Numbers.java,Java/[tool]. MergeSort.java,1
leet-code,Java/Submatrix Sum.java,Java/Interval Sum.java,0
leet-code,Java/39. Combination Sum.java,Java/427. Construct Quad Tree.java,1
leet-code,Java/72. Edit Distance.java,Java/Best Time to Buy and Sell Stock III.java,0
leet-code,Java/245. Shortest Word Distance III.java,Java/Word Ladder.java,0
leet-code,Java/78. Subsets.java,Java/Alien Dictionary.java,0
leet-code,Java/Submatrix Sum.java,Java/Segment Tree Modify.java,0
leet-code,Java/238. Product of Array Except Self.java,Java/438. Find All Anagrams in a String.java,1
leet-code,"Java/Pow(x, n).java",Java/Continuous Subarray Sum.java,0
leet-code,Java/402. Remove K Digits.java,Java/Find the Weak Connected Component in the Directed Graph.java,0
leet-code,Java/416. Partition Equal Subset Sum.java,Java/Longest Palindromic Subsequence.java,1
leet-code,Java/Reverse Integer.java,Java/[lint]. Subarray Sum.java,1
leet-code,Java/305. Number of Islands II.java,Java/Convert Binary Search Tree to Sorted Doubly Linked List.java,0
leet-code,Java/301. Remove Invalid Parentheses.java,Java/Max Sum of Rectangle No Larger Than K.java,1
leet-code,Java/Friends Of Appropriate Ages.java,Java/Predict the Winner.java,1
leet-code,Java/Submatrix Sum.java,Java/Random Pick Index.java,0
leet-code,GenerateCodeTable.java,Java/Connecting Graph II.java,1
leet-code,Java/202. Happy Number.java,Java/Sort Color.java,0
leet-code,Java/340. Longest Substring with At Most K Distinct Characters.java,Java/Binary Tree Vertical Order Traversal.java,0
leet-code,Java/237. Delete Node in a Linked List.java,Java/Strobogrammatic Number.java,1
leet-code,Java/Group Shifted Strings.java,Java/Palindrome Linked List.java,0
leet-code,Java/Meeting Rooms II.java,Java/Trapping Rain Water II.java,1
immutables,value-fixture/src/nonimmutables/_underscore/SomeUnderscored.java,value-fixture/src-java-17/RecInUnnamed.java,0
leet-code,Java/850. Rectangle Area II.java,Java/Linked List Cycle II.java,0
leet-code,Java/58. Length of Last Word.java,Java/Flip Game II.java,0
leet-code,Java/427. Construct Quad Tree.java,Java/438. Find All Anagrams in a String.java,1
leet-code,Java/[HackerRank]. Change to Anagram.java,Java/Minimum Depth of Binary Tree.java,0
leet-code,Java/Reverse Linked List.java,Java/Sliding Window Maximum.java,1
immutables,datatype/test/org/immutables/datatype/Dtt.java,value-fixture/src-java-17/org/immutables/fixture/datatype/SomeTypes.java,1
leet-code,Java/21. Merge Two Sorted Lists.java,Java/Continuous Subarray Sum.java,0
leet-code,Java/Power of Two.java,Java/Longest Continuous Increasing Subsequence.java,0
leet-code,Java/303. Range Sum Query - Immutable.java,Java/Paint House.java,1
leet-code,Java/369. Plus One Linked List.java,Java/Number of Connected Components in an Undirected Graph.java,1
leet-code,Java/256. Paint House.java,Java/261. Graph Valid Tree.java,1
leet-code,Java/1153. String Transforms Into Another String.java,Java/314. Binary Tree Vertical Order Traversal.java,1
java-design-patterns,service-stub/src/test/java/com/iluwatar/servicestub/AppTest.java,clean-architecture/src/main/java/com/iluwatar/cleanarchitecture/package-info.java,0
leet-code,Java/Combination Sum.java,Java/Find Peak Element II.java,1
immutables,value-fixture/test/org/immutables/fixture/AllDefaultsTest.java,value-fixture/src/org/immutables/fixture/builder/huge/HugeParentTwo.java,0
leet-code,Java/560. Subarray Sum Equals K.java,Java/875. Koko Eating Bananas.java,1
leet-code,Java/Island Perimeter.java,Java/Segment Tree Build II.java,0
leet-code,Java/1060. Missing Element in Sorted Array.java,Java/Kth Smallest Number in Sorted Matrix.java,0
leet-code,Java/463. Island Perimeter.java,Java/Remove Duplicate Letters.java,1
leet-code,Java/198. House Robber.java,Java/Segment Tree Build II.java,0
java-design-patterns,clean-architecture/src/test/java/com/iluwatar/cleanarchitecture/CartControllerTest.java,backpressure/src/test/java/com/iluwatar/backpressure/SubscriberTest.java,0
leet-code,Java/1267. Count Servers that Communicate.java,Java/31. Next Permutation.java,1
leet-code,Java/203. Remove Linked List Elements.java,Java/Group Shifted Strings.java,0
leet-code,Java/319. Bulb Switcher.java,Java/Compare Version Numbers.java,1
leet-code,Java/427. Construct Quad Tree.java,Java/Next Closest Time.java,1
leet-code,Java/Cracking the Safe.java,Java/Intersection of Two Arrays II.java,1
leet-code,Java/665. Non-decreasing Array.java,Java/Power of Two.java,1
leet-code,Java/Flatten 2D Vector.java,Java/Max Points on a Line.java,0
leet-code,Java/Convert Sorted Array to Binary Search Tree.java,Java/[lint]. Longest Words.java,1
leet-code,Java/876. Middle of Linked List.java,Java/Pascal's Triangle II.java,1
immutables,datatype/test/org/immutables/datatype/MetaModel.java,value-fixture/src/org/immutables/fixture/AllDefaultsSafeUnsafe.java,0
leet-code,Java/Search in Rotated Sorted Array II.java,Java/Sort Color.java,0
leet-code,Java/LFU Cache.java,Java/[lint]. Segment Tree Build.java,1
leet-code,Java/Sliding Window Maximum.java,"Java/Pow(x, n).java",0
leet-code,Java/303. Range Sum Query - Immutable.java,Java/Data Stream Median.java,0
java-design-patterns,clean-architecture/src/main/java/com/iluwatar/cleanarchitecture/CartRepository.java,clean-architecture/src/test/java/com/iluwatar/cleanarchitecture/AppTest.java,1
leet-code,Java/5. Longest Palindromic Substring.java,Java/767. Reorganize String.java,1
leet-code,Java/138. Copy List with Random Pointer.java,Java/345. Reverse Vowels of a String.java,1
leet-code,Java/Counting Bits.java,Java/Minimum Swaps To Make Sequences Increasing.java,1
leet-code,Java/Word Ladder II.java,Java/Convert Binary Search Tree to Sorted Doubly Linked List (in place).java,0
leet-code,Java/First Bad Version.java,Java/Intersection of Two Arrays.java,0
leet-code,Java/78. Subsets.java,Java/Find the Weak Connected Component in the Directed Graph.java,0
leet-code,Java/Anagrams.java,Java/Shortest Distance from All Buildings.java,1
leet-code,Java/Insert Interval.java,Java/Path Sum IV.java,1
leet-code,Java/408. Valid Word Abbreviation.java,Java/[lint]. Lowest Common Ancestor II.java,1
leet-code,Java/Brick Wall.java,Java/Contiguous Array.java,1
leet-code,Java/68. Text Justification.java,Java/715. Range Module.java,1
leet-code,Java/151. Reverse Words in a String.java,Java/Backspace String Compare.java,1
immutables,value-fixture/src-java-17/org/immutables/fixture/jackson3/Foo.java,value-fixture/src-java-17/org/immutables/fixture/j17/RecUseNotYetGen.java,0
leet-code,Java/1213. Intersection of Three Sorted Arrays.java,Java/430. Flatten a Multilevel Doubly Linked List.java,1
leet-code,Java/274.H-Index.java,Java/Merge Sorted Array II.java,1
leet-code,Java/41. First Missing Positive.java,Java/Longest Substring with At Most Two Distinct Characters.java,1
leet-code,Java/361. Bomb Enemy.java,Java/Best Time to Buy and Sell Stock I.java,0
leet-code,Java/Valid Anagram.java,Java/Evaluate Division.java,0
leet-code,Java/Recover Binary Search Tree.java,Java/Sort List.java,0
leet-code,Java/692. Top K Frequent Words.java,Java/Find the Celebrity.java,1
leet-code,Java/518. Coin Change 2.java,Java/Find the Weak Connected Component in the Directed Graph.java,0
leet-code,Java/152. Maximum Product Subarray.java,Java/Anagrams.java,1
java-design-patterns,actor-model/src/main/java/com/iluwatar/actormodel/App.java,clean-architecture/src/main/java/com/iluwatar/cleanarchitecture/Order.java,0
immutables,value-fixture/test/org/immutables/fixture/ValuesTest.java,value-fixture/src/nonimmutables/SelfApplyingAnnotation.java,0
leet-code,Java/739. Daily Temperatures.java,Java/Subarray Sum Closest.java,0
leet-code,Java/Total Hamming Distance.java,Java/Meeting Rooms II.java,0
leet-code,Java/383. Ransom Note.java,Java/Maximum Average Subarray I.java,1
leet-code,Java/350. Intersection of Two Arrays II.java,Java/665. Non-decreasing Array.java,1
leet-code,Java/169. Majority Element.java,Java/[lint]. Anagrams.java,1
leet-code,Java/[lint]. Recover Rotated Sorted Array.java,Java/Task Scheduler.java,0
leet-code,Java/218. The Skyline Problem.java,Java/65. Valid Number.java,1
leet-code,Java/Find the Weak Connected Component in the Directed Graph.java,Java/Longest Common Subsequence.java,0
leet-code,Java/416. Partition Equal Subset Sum.java,Java/Binary Tree Paths.java,0
immutables,value-fixture/test/org/immutables/fixture/marshal/Marshaling.java,value-fixture/test/org/immutables/fixture/generatorext/RewriteTest.java,0
leet-code,Java/852. Peak Index in a Mountain Array.java,Java/Connecting Graph II.java,1
leet-code,Java/297. Serialize and Deserialize Binary Tree.java,Java/416. Partition Equal Subset Sum.java,1
leet-code,Java/Maximum XOR of Two Numbers in an Array.java,Java/[lint]. Unique Characters.java,1
leet-code,Java/270. Closest Binary Search Tree Value.java,Java/Delete Digits.java,1
leet-code,Java/[lint]. Recover Rotated Sorted Array.java,Java/Word Break II.java,0
leet-code,Java/1057. Campus Bikes.java,Java/485. Max Consecutive Ones.java,1
immutables,value-fixture/src-java-17/org/immutables/fixture/jackson3/OptionIncludeNonEmpty.java,value-fixture/test/org/immutables/fixture/serial/SerialTest.java,0
leet-code,Java/843. Guess the Word.java,Java/Coin Change.java,1
leet-code,Java/Binary Tree Preorder Traversal.java,Java/2 Sum.java,0
leet-code,Java/253. Meeting Rooms II.java,Java/Inorder Successor in Binary Search Tree.java,0
leet-code,Java/383. Ransom Note.java,Java/House Robber.java,1
leet-code,Java/Trapping Rain Water II.java,Java/Paint House II.java,0
leet-code,Java/229. Majority Element II.java,Java/First Bad Version.java,1
leet-code,Java/408. Valid Word Abbreviation.java,Java/Merge k Sorted Lists.java,1
leet-code,Java/Merge Two Binary Trees.java,Java/Minimum Size Subarray Sum.java,0
leet-code,Java/Construct Binary Tree from Preorder and Inorder Traversal.java,Java/Spiral Matrix.java,1
leet-code,Java/297. Serialize and Deserialize Binary Tree.java,Java/Number of Connected Components in an Undirected Graph.java,1
leet-code,Java/236. Lowest Common Ancestor of a Binary Tree.java,Java/Task Scheduler.java,0
immutables,value-fixture/test/org/immutables/fixture/serial/SerialTest.java,data/src/org/immutables/data/Data.java,0
leet-code,Java/347. Top K Frequent Elements.java,Java/Add Digits.java,1
leet-code,Java/119. Pascal's Triangle II.java,Java/739. Daily Temperatures.java,1
leet-code,Java/Shortest Distance from All Buildings.java,Java/Maximum Subarray.java,0
leet-code,Java/443. String Compression.java,Java/Longest Common Subsequence.java,0
leet-code,Java/Brick Wall.java,Java/H-Index.java,0
leet-code,Java/217. Contains Duplicate.java,Java/Count of Smaller Number.java,0
leet-code,Java/1094. Car Pooling.java,Java/1203. Sort Items by Groups Respecting Dependencies.java,1
immutables,value-fixture/src/org/immutables/fixture/NoParametersProtectedConstructor.java,value-fixture/src/nonimmutables/_underscore/SomeUnderscored.java,0
leet-code,Java/Connecting Graph II.java,Java/House Robber II.java,0
leet-code,Java/131. Palindrome Partitioning.java,Java/Backspace String Compare.java,1
leet-code,Java/58. Length of Last Word.java,Java/Insert Interval.java,1
leet-code,Java/1053. Previous Permutation With One Swap.java,Java/[lint]. Segment Tree Build.java,1
leet-code,Java/101. Symmetric Tree.java,Java/Remove Duplicate Letters.java,1
leet-code,Java/100. Same Tree.java,Java/Maximum Depth of Binary Tree.java,1
leet-code,Java/Subtree of Another Tree.java,Java/4Sum.java,0
leet-code,Java/83. Remove Duplicates from Sorted List.java,Java/[lint]. Longest Words.java,1
leet-code,Java/159. Longest Substring with At Most Two Distinct Characters.java,Java/Count of Range Sum.java,1
java-design-patterns,actor-model/src/main/java/com/iluwatar/actormodel/Actor.java,clean-architecture/src/main/java/com/iluwatar/cleanarchitecture/CartRepository.java,0
java-design-patterns,backpressure/src/test/java/com/iluwatar/backpressure/AppTest.java,publish-subscribe/src/test/java/com/iluwatar/publish/subscribe/subscriber/SubscriberTest.java,0
leet-code,Java/Contiguous Array.java,Java/Group Shifted Strings.java,0
leet-code,Java/Copy Books.java,Java/Permutations II.java,1
leet-code,Java/The Skyline Problem.java,Java/Jump Game.java,0
leet-code,Java/64. Minimum Path Sum.java,Java/Longest Palindromic Substring.java,0
leet-code,Java/1053. Previous Permutation With One Swap.java,Java/[lint]. Compare Strings.java,1
leet-code,Java/122. Best Time to Buy and Sell Stock II.java,Java/LRU Cache.java,0
leet-code,Java/518. Coin Change 2.java,Java/Connecting Graph.java,1
leet-code,Java/Longest Increasing Path in a Matrix.java,Java/Number of Airplane in the sky.java,0
leet-code,Java/189. Rotate Array.java,Java/Product of Array Except Self.java,0
leet-code,Java/Intersection of Two Arrays II.java,Java/Total Hamming Distance.java,1
leet-code,Java/133. Clone Graph.java,Java/House Robber II.java,0
leet-code,Java/Merge Sorted Array.java,Java/Backpack.java,0
leet-code,Java/720. Longest Word in Dictionary.java,Java/Intersection of Two Arrays.java,0
leet-code,Java/557. Reverse Words in a String III.java,Java/Power of Two.java,1
leet-code,Java/34. Find First and Last Position of Element in Sorted Array.java,Java/Heapify.java,0
immutables,value-fixture/src/org/immutables/fixture/jdkonly/OptionalLongDefault.java,value-fixture/src/org/immutables/fixture/builder/from/HugeParentTwo.java,0
leet-code,Java/Best Time to Buy and Sell Stock.java,Java/Russian Doll Envelopes.java,1
leet-code,Java/509. Fibonacci Number.java,Java/Word Squares.java,1
leet-code,Java/Counting Bits.java,Java/Merge k Sorted Arrays.java,0
leet-code,Java/1267. Count Servers that Communicate.java,Java/Add Two Numbers.java,1
leet-code,Java/1203. Sort Items by Groups Respecting Dependencies.java,Java/3 Sum.java,0
leet-code,Java/Sliding Window Median.java,Java/Merge k Sorted Arrays.java,0
leet-code,Java/Path Sum IV.java,Java/Flip Game II.java,0
leet-code,Java/Merge Two Binary Trees.java,"Java/Pow(x, n).java",0
leet-code,Java/219. Contains Duplicate II.java,Java/Inorder Successor in Binary Search Tree.java,0
leet-code,Java/5. Longest Palindromic Substring.java,Java/Redundant Connection II.java,1
immutables,value-fixture/src-java-17/org/immutables/fixture/j17/PersonRecord.java,value-fixture/test/org/immutables/fixture/AllDefaultsTest.java,0
leet-code,Java/1021. Remove Outermost Parentheses.java,Java/Remove Duplicates from Sorted List.java,0
leet-code,Java/140. Word Break II.java,Java/46. Permutations.java,1
leet-code,Java/Best Time to Buy and Sell Stock II.java,Java/Range Sum Query - Immutable.java,0
leet-code,Java/283. Move Zeroes.java,Java/Isomorphic Strings.java,0
leet-code,Java/986. Interval List Intersections.java,Java/Smallest Subtree with all the Deepest Nodes.java,1
leet-code,Java/Word Ladder.java,Java/Linked List Cycle II.java,0
leet-code,Java/LRU Cache.java,Java/Best Time to Buy and Sell Stock I.java,0
leet-code,Java/243. Shortest Word Distance.java,Java/Backpack III.java,1
leet-code,Java/692. Top K Frequent Words.java,Java/88. Merge Sorted Array.java,1
leet-code,Java/138. Copy List with Random Pointer.java,Java/Merge Sorted Array.java,0
immutables,generator/src/org/immutables/generator/ClasspathAvailability.java,value-fixture/src/org/immutables/fixture/jdkonly/OptionalIntDefault.java,0
leet-code,Java/245. Shortest Word Distance III.java,Java/893. Groups of Special-Equivalent Strings.java,1
leet-code,Java/278. First Bad Version.java,Java/Paint Fence.java,0
leet-code,Java/229. Majority Element II.java,Java/443. String Compression.java,1
leet-code,Java/1146. Snapshot Array.java,Java/Island Perimeter.java,0
leet-code,Java/305. Number of Islands II.java,Java/Binary Search Tree Iterator.java,0
leet-code,Java/234. Palindrome Linked List.java,Java/287. Find the Duplicate Number.java,1
leet-code,Java/283. Move Zeroes.java,Java/Delete Digits.java,1
leet-code,Java/855. Exam Room.java,Java/896. Monotonic Array.java,1
leet-code,Java/Longest Increasing Path in a Matrix.java,Java/Number of Digit One.java,1
leet-code,Java/1153. String Transforms Into Another String.java,Java/Decode Ways II.java,0
leet-code,Java/Copy Books.java,Java/Group Anagrams.java,1
leet-code,Java/Next Closest Time.java,Java/Perfect Rectangle.java,1
immutables,value-fixture/src/org/immutables/fixture/builder/huge/ChildOfHugeParents.java,value-fixture/src/nonimmutables/huge/HugeParentTwo.java,0
leet-code,Java/110. Balanced Binary Tree.java,Java/Ones and Zeroes.java,1
leet-code,Java/Best Time to Buy and Sell Stock II.java,Java/Triangles.java,0
leet-code,Java/170. Two Sum III - Data structure design.java,Java/31. Next Permutation.java,1
leet-code,Java/57. Insert Interval.java,Java/Longest Common Substring.java,0
leet-code,Java/Convert Sorted Array to Binary Search Tree.java,Java/Count of Smaller Numbers After Self.java,1
leet-code,Java/463. Island Perimeter.java,Java/Accounts Merge.java,0
immutables,value-fixture/src/org/immutables/fixture/CheckWithPlainConstructor.java,generator/src/org/immutables/generator/Output.java,0
leet-code,Java/Binary Search Tree Iterator.java,Java/Sort List.java,1
leet-code,Java/745. Prefix and Suffix Search.java,Java/Minimum Depth of Binary Tree.java,0
leet-code,Java/Ugly Number II.java,Java/Trapping Rain Water II.java,0
leet-code,Java/Frog Jump.java,Java/Redundant Connection.java,1
leet-code,Java/Number of Longest Increasing Subsequence.java,Java/Remove Duplicates from Sorted List.java,0
leet-code,Java/Bus Routes.java,Java/Design Search Autocomplete System.java,1
leet-code,Java/Encode and Decode TinyURL.java,Java/Inorder Successor in BST.java,0
leet-code,Java/215. Kth Largest Element in an Array.java,Java/Design Search Autocomplete System.java,1
leet-code,Java/Russian Doll Envelopes.java,Java/Sliding Window Median.java,0
leet-code,Java/449. Serialize and Deserialize BST.java,Java/94. Binary Tree Inorder Traversal.java,1
leet-code,Java/1170. Compare Strings by Frequency of the Smallest Character.java,Java/Intersection of Two Arrays.java,0
leet-code,Java/Binary Tree Preorder Traversal.java,Java/Implement Trie (Prefix Tree).java,0
leet-code,Java/1094. Car Pooling.java,Java/Clone Graph.java,1
leet-code,Java/Subarray Sum Equals K.java,Java/Longest Common Substring.java,0
leet-code,Java/237. Delete Node in a Linked List.java,Java/Paint Fence.java,0
leet-code,Java/463. Island Perimeter.java,Java/Subset.java,0
leet-code,Java/168. Excel Sheet Column Title.java,Java/House Robber II.java,0
leet-code,Java/771. Jewels and Stones.java,Java/Segment Tree Query.java,0
leet-code,Java/204. Count Primes.java,Java/Subarray Sum Closest.java,0
leet-code,Java/12. Integer to Roman.java,Java/621. Task Scheduler.java,1
leet-code,Java/Robot Room Cleaner.java,Java/[lint]. Merge k Sorted Arrays.java,1
leet-code,Java/Meeting Rooms.java,Java/Longest Common Subsequence.java,0
leet-code,Java/426. Convert Binary Search Tree to Sorted Doubly Linked List.java,Java/Walls and Gates.java,1
leet-code,Java/Next Closest Time.java,Java/4Sum.java,0
leet-code,Java/170. Two Sum III - Data structure design.java,Java/Task Scheduler.java,0
leet-code,Java/332. Reconstruct Itinerary.java,Java/Inorder Successor in Binary Search Tree.java,0
leet-code,Java/112. Path Sum.java,Java/788. Rotated Digits.java,1
immutables,value-fixture/src-java-17/org/immutables/fixture/jackson3/SampleJacksonMapped.java,value-fixture/src-java-17/org/immutables/fixture/j17/RecUseRecBld.java,0
leet-code,Java/Max Sum of Rectangle No Larger Than K.java,Java/Two Sum.java,0
leet-code,Java/Longest Continuous Increasing Subsequence.java,Java/Serilization and Deserialization Of Binary Tree.java,0
leet-code,Java/Binary Tree Level Order Traversal.java,Java/House Robber.java,1
leet-code,Java/51. N-Queens.java,Java/2 Sum.java,0
leet-code,Java/94. Binary Tree Inorder Traversal.java,Java/Random Pick Index.java,0
leet-code,Java/Serialize and Deserialize Binary Tree.java,Java/String to Integer (atoi).java,0
leet-code,Java/121. Best Time to Buy and Sell Stock.java,Java/88. Merge Sorted Array.java,1
leet-code,Java/151. Reverse Words in a String.java,Java/Number of Connected Components in an Undirected Graph.java,1
leet-code,Java/217. Contains Duplicate.java,Java/Shuffle an Array.java,1
leet-code,Java/70. Climbing Stairs.java,Java/Jump Game.java,0
leet-code,Java/345. Reverse Vowels of a String.java,Java/[lint]. HashHeap.java,1
leet-code,Java/Subarray Sum Equals K.java,Java/2 Sum.java,0
leet-code,Java/Search in Rotated Sorted Array.java,Java/Multiply Strings.java,0
leet-code,Java/70. Climbing Stairs.java,Java/Merge k Sorted Arrays.java,0
leet-code,Java/Find Peak Element II.java,Java/Guess Number Higher or Lower.java,1
leet-code,Java/252. Meeting Rooms.java,Java/Add and Search Word - Data structure design.java,1
leet-code,Java/Ones and Zeroes.java,Java/Convert Binary Search Tree to Sorted Doubly Linked List (in place).java,0
leet-code,Java/Island Perimeter.java,Java/Reverse Integer.java,1
leet-code,Java/246. Strobogrammatic Number.java,Java/Edit Distance.java,0
leet-code,Java/2. Add Two Numbers.java,Java/415. Add Strings.java,1
leet-code,Java/Subarray Sum Equals K.java,Java/Text Justification.java,0
leet-code,Java/131. Palindrome Partitioning.java,Java/41. First Missing Positive.java,1
leet-code,Java/80.Remove Duplicates from Sorted Array II.java,Java/Copy Books.java,1
immutables,value-fixture/src-java-17/org/immutables/fixture/j17/PersonRecord.java,value-fixture/test/org/immutables/fixture/jackson3/ObjectMappedTest.java,0
leet-code,Java/121. Best Time to Buy and Sell Stock.java,Java/Binary Representation.java,0
leet-code,Java/1170. Compare Strings by Frequency of the Smallest Character.java,Java/Longest Continuous Increasing Subsequence.java,0
leet-code,Java/297. Serialize and Deserialize Binary Tree.java,Java/Accounts Merge.java,0
java-design-patterns,backpressure/src/main/java/com/iluwatar/backpressure/Publisher.java,backpressure/src/test/java/com/iluwatar/backpressure/LoggerExtension.java,1
leet-code,Java/14. Longest Common Prefix.java,Java/Find Median from Data Stream.java,1
leet-code,Java/The Maze II.java,Java/Text Justification.java,0
leet-code,Java/151. Reverse Words in a String.java,Java/47. Permutations II.java,1
immutables,value-processor/src/org/immutables/value/processor/AbstractValuesTemplate.java,value-fixture/src/nonimmutables/huge/ChildOfHugeParents.java,0
leet-code,Java/745. Prefix and Suffix Search.java,Java/Minimum Subarray.java,0
leet-code,Java/21. Merge Two Sorted Lists.java,Java/[lint]. Recover Rotated Sorted Array.java,1
leet-code,Java/361. Bomb Enemy.java,Java/Search Rotated in Sorted Array.java,0
leet-code,Java/Backpack III.java,Java/Word Search II.java,0
leet-code,Java/134. Gas Station.java,Java/Integer to English Words.java,1
leet-code,Java/222. Count Complete Tree Nodes.java,Java/42. Trapping Rain Water.java,1
java-design-patterns,clean-architecture/src/main/java/com/iluwatar/cleanarchitecture/CartController.java,backpressure/src/test/java/com/iluwatar/backpressure/LoggerExtension.java,0
leet-code,Java/1091. Shortest Path in Binary Matrix.java,Java/String to Integer (atoi).java,0
leet-code,Java/215. Kth Largest Element in an Array.java,Java/[tool] Quick Select - Median.java,1
leet-code,Java/Next Permutation.java,Java/4Sum.java,0
leet-code,Java/Power of Two.java,Java/Remove Duplicate Letters.java,1
leet-code,Java/144. Binary Tree Preorder Traversal.java,Java/Intersection of Two Linked Lists.java,0
leet-code,Java/101. Symmetric Tree.java,Java/211. Add and Search Word - Data structure design.java,1
leet-code,Java/131. Palindrome Partitioning.java,Java/739. Daily Temperatures.java,1
leet-code,Java/Meeting Rooms.java,Java/Intersection of Two Arrays.java,0
leet-code,Java/[lint]. Anagrams.java,Java/HashHeap.java,0
leet-code,Java/76. Minimum Window Substring.java,Java/Convert Sorted Array to Binary Search Tree.java,1
